DATE,NUMBER OF ELECTRIC VEHICLES,VEHICLE MODEL YEAR,VEHICLE MAKE,LOCATION,VEHICLE MODEL
07-01-25,1,2024,CHEVROLET,YARMOUTH COUNTY,BLAZER
07-01-25,1,2022,CHEVROLET,HALIFAX COUNTY,BOLT EUV
07-01-25,1,2022,CHEVROLET,LUNENBURG COUNTY,BOLT
07-01-25,1,2022,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2022,CHEVROLET,HANTS COUNTY,BOLT EUV
07-01-25,1,2017,CHEVROLET,KINGS COUNTY,BOLT
07-01-25,1,2019,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2017,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2022,CHEVROLET,LUNENBURG COUNTY,BOLT
07-01-25,1,2022,CHEVROLET,CUMBERLAND COUNTY,BOLT
07-01-25,1,2016,CHEVROLET,HALIFAX COUNTY,SPARK
07-01-25,1,2017,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2019,CHEVROLET,HALIFAX COUNTY,BOLT EV
07-01-25,1,2022,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,KINGS COUNTY,BOLT
07-01-25,1,2017,CHEVROLET,KINGS COUNTY,BOLT
07-01-25,1,2022,CHEVROLET,LUNENBURG COUNTY,BOLT
07-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,BLAEV
07-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,EQUINOX
07-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,BLAZER EV
07-01-25,1,2014,CHEVROLET,HALIFAX COUNTY,SPARK
07-01-25,1,2022,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2017,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,YARMOUTH COUNTY,BOLT
07-01-25,1,2017,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2022,CHEVROLET,COLCHESTER COUNTY,BOLT
07-01-25,1,2019,CHEVROLET,CAPE BRETON COUNTY,BOLT
07-01-25,1,2022,CHEVROLET,HALIFAX COUNTY,BOLT EV
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT EUV
07-01-25,1,2022,CHEVROLET,CAPE BRETON COUNTY,BOLT
07-01-25,1,2022,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2019,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2014,CHEVROLET,HALIFAX COUNTY,SPARK EV
07-01-25,1,2023,CHEVROLET,KINGS COUNTY,BOLT
07-01-25,1,2022,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2025,CHEVROLET,HALIFAX COUNTY,SILVERADO
07-01-25,1,2022,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2022,CHEVROLET,HANTS COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,SHELBURNE COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,HANTS COUNTY,BOLT EV
07-01-25,1,2025,CHEVROLET,HALIFAX COUNTY,SILVERADO
07-01-25,1,2023,CHEVROLET,KINGS COUNTY,BOLT
07-01-25,1,2025,CHEVROLET,HALIFAX COUNTY,EQUINOX
07-01-25,1,2022,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,SILEV
07-01-25,1,2023,CHEVROLET,COLCHESTER COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,COLCHESTER COUNTY,BOLT EUV
07-01-25,1,2017,CHEVROLET,HALIFAX COUNTY,SSM
07-01-25,1,2024,CHEVROLET,DIGBY COUNTY,EQUINOX
07-01-25,1,2024,CHEVROLET,HANTS COUNTY,EQUINOX
07-01-25,1,2023,CHEVROLET,LUNENBURG COUNTY,BOLT
07-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,BLAZER EV
07-01-25,1,2022,CHEVROLET,PICTOU COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT EUV
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2025,CHEVROLET,HALIFAX COUNTY,SILVERADO
07-01-25,1,2023,CHEVROLET,CAPE BRETON COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,DIGBY COUNTY,BOLT
07-01-25,1,2025,CHEVROLET,CAPE BRETON COUNTY,EQUEV
07-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,EQUINOX
07-01-25,1,2023,CHEVROLET,CAPE BRETON COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2025,CHEVROLET,HALIFAX COUNTY,EQUEV
07-01-25,1,2023,CHEVROLET,CUMBERLAND COUNTY,BOLT
07-01-25,1,2024,CHEVROLET,DIGBY COUNTY,EQUINOX
07-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,EQUINOX
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2025,CHEVROLET,CUMBERLAND COUNTY,EQUEV
07-01-25,1,2023,CHEVROLET,HANTS COUNTY,BOLT EUV
07-01-25,1,2019,CHEVROLET,KINGS COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2019,CHEVROLET,DIGBY COUNTY,BOLT
07-01-25,1,2020,CHEVROLET,KINGS COUNTY,BOLT EV
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,SILVERADO EV
07-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,SILVERADO
07-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,EQUINOX EV
07-01-25,1,2017,CHEVROLET,HALIFAX COUNTY,BOLT EV
07-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2024,CHEVROLET,HANTS COUNTY,BLAZER EV
07-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,BLAZER
07-01-25,1,2020,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2019,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2025,CHEVROLET,HALIFAX COUNTY,EQUINOX EV
07-01-25,1,2023,CHEVROLET,LUNENBURG COUNTY,BOLT
07-01-25,1,2018,CHEVROLET,SHELBURNE COUNTY,BOLT EV
07-01-25,1,2017,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2020,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2019,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2020,CHEVROLET,KINGS COUNTY,BOLT EV
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT EUV
07-01-25,1,2023,CHEVROLET,INVERNESS COUNTY,BOLT EUV
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,KINGS COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2017,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2024,CHEVROLET,HANTS COUNTY,BLAZER
07-01-25,1,2025,CHEVROLET,HALIFAX COUNTY,EQUEV
07-01-25,1,2025,CHEVROLET,HALIFAX COUNTY,EV600
07-01-25,1,2023,CHEVROLET,CAPE BRETON COUNTY,BOLT
07-01-25,1,2025,CHEVROLET,HALIFAX COUNTY,SILVERADO EV
07-01-25,1,2022,CHEVROLET,HALIFAX COUNTY,BOLT EUV LT
07-01-25,1,2023,CHEVROLET,COLCHESTER COUNTY,BOLT
07-01-25,1,2017,CHEVROLET,KINGS COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2024,CHEVROLET,HANTS COUNTY,BLAZER
07-01-25,1,2020,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2017,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT EUV
07-01-25,1,2017,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,ANNAPOLIS COUNTY,BOLT
07-01-25,1,2019,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,ANNAPOLIS COUNTY,BOLT
07-01-25,1,2018,CHEVROLET,LUNENBURG COUNTY,SSM
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,HANTS COUNTY,BOLT
07-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,BLAZER
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2019,CHEVROLET,LUNENBURG COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,HANTS COUNTY,BOLT
07-01-25,1,2019,CHEVROLET,KINGS COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,ANNAPOLIS COUNTY,BOLT
07-01-25,1,2020,CHEVROLET,LUNENBURG COUNTY,BOLT EV
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,KINGS COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2017,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2019,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2020,CHEVROLET,HALIFAX COUNTY,BOLT EV LT
07-01-25,1,2019,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2021,CHEVROLET,CAPE BRETON COUNTY,BOLT PREMIER
07-01-25,1,2023,CHEVROLET,CAPE BRETON COUNTY,BOLT
07-01-25,1,2022,CHEVROLET,KINGS COUNTY,SPARK
07-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,SILVERADO
07-01-25,1,2022,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,CAPE BRETON COUNTY,BOLT
07-01-25,1,2022,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2018,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2019,CHEVROLET,LUNENBURG COUNTY,BOLT
07-01-25,1,2025,CHEVROLET,GUYSBOROUGH COUNTY,SILVERADO
07-01-25,1,2023,CHEVROLET,KINGS COUNTY,BOLT
07-01-25,1,2018,CHEVROLET,LUNENBURG COUNTY,VOLT
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2019,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,COLCHESTER COUNTY,BOLT EV
07-01-25,1,2021,CHEVROLET,HALIFAX COUNTY,BOLT EV
07-01-25,1,2023,CHEVROLET,DIGBY COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,HANTS COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT EUV LT
07-01-25,1,2020,CHEVROLET,HALIFAX COUNTY,BOLT EV LT
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT EUV
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2018,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2019,CHEVROLET,HALIFAX COUNTY,VOLT
07-01-25,1,2017,CHEVROLET,YARMOUTH COUNTY,SSM
07-01-25,1,2020,CHEVROLET,ANTIGONISH COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT EUV
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2019,CHEVROLET,COLCHESTER COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,LUNENBURG COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2020,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2022,CHEVROLET,CUMBERLAND COUNTY,BOLT EV
07-01-25,1,2023,CHEVROLET,KINGS COUNTY,BOLT
07-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,SILVERADO
07-01-25,1,2023,CHEVROLET,LUNENBURG COUNTY,BOLT
07-01-25,1,2022,CHEVROLET,HALIFAX COUNTY,BOLT EV
07-01-25,1,2019,CHEVROLET,LUNENBURG COUNTY,BOLT
07-01-25,1,2025,CHEVROLET,HALIFAX COUNTY,EQUINOX
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT EUV
07-01-25,1,2023,CHEVROLET,LUNENBURG COUNTY,BOLT
07-01-25,1,2017,CHEVROLET,COLCHESTER COUNTY,BOLT
07-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,EQUEV
07-01-25,1,2019,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,KINGS COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,QUEENS COUNTY,BOLT EUV
07-01-25,1,2025,CHEVROLET,OUT OF PROVINCE,BLAEV
07-01-25,1,2024,CHEVROLET,ANTIGONISH COUNTY,BLAZER
07-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,BLAZER EV
07-01-25,1,2024,CHEVROLET,CAPE BRETON COUNTY,BLAZER EV
07-01-25,1,2019,CHEVROLET,LUNENBURG COUNTY,BOLT
07-01-25,1,2025,CHEVROLET,HALIFAX COUNTY,EQUINOX
07-01-25,1,2023,CHEVROLET,ANNAPOLIS COUNTY,BOLT
07-01-25,1,2019,CHEVROLET,HANTS COUNTY,BOLT
07-01-25,1,2020,CHEVROLET,COLCHESTER COUNTY,BOLT EV
07-01-25,1,2017,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,HANTS COUNTY,BOLT
07-01-25,1,2024,CHEVROLET,YARMOUTH COUNTY,BLAEV
07-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,BLAEV
07-01-25,1,2022,CHEVROLET,HANTS COUNTY,BOLT EUV
07-01-25,1,2022,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,BLAZER
07-01-25,1,2022,CHEVROLET,CUMBERLAND COUNTY,BOLT EUV
07-01-25,1,2024,CHEVROLET,OUT OF PROVINCE,BLAEV
07-01-25,1,2024,CHEVROLET,HANTS COUNTY,BLAZER EV
07-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,BLAZER EV
07-01-25,1,2025,CHEVROLET,COLCHESTER COUNTY,EQUINOX
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2025,CHEVROLET,OUT OF PROVINCE,SILVERADO EV
07-01-25,1,2019,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2025,CHEVROLET,CUMBERLAND COUNTY,SILVERADO EV
07-01-25,1,2024,CHEVROLET,GUYSBOROUGH COUNTY,EQUINOX EV
07-01-25,1,2020,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2017,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,EQUINOX
07-01-25,1,2022,CHEVROLET,HALIFAX COUNTY,BOLT EUV
07-01-25,1,2022,CHEVROLET,LUNENBURG COUNTY,BOLT EUV
07-01-25,1,2020,CHEVROLET,KINGS COUNTY,BOLT
07-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,EQUINOX
07-01-25,1,2019,CHEVROLET,COLCHESTER COUNTY,SSM
07-01-25,1,2022,CHEVROLET,HALIFAX COUNTY,BOLT EV
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,SILVERADO
07-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,EQUEV
07-01-25,1,2022,CHEVROLET,LUNENBURG COUNTY,BOLT
07-01-25,1,2024,CHEVROLET,ANTIGONISH COUNTY,BLAZER
07-01-25,1,2024,CHEVROLET,CUMBERLAND COUNTY,EQUEV
07-01-25,1,2024,CHEVROLET,CUMBERLAND COUNTY,EQUEV
07-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,EQUINOX
07-01-25,1,2024,CHEVROLET,RICHMOND COUNTY,BLAZER
07-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,EQUINOX
07-01-25,1,2024,CHEVROLET,COLCHESTER COUNTY,SILVERADO
07-01-25,1,2025,CHEVROLET,HALIFAX COUNTY,BRIGHTDROP 400
07-01-25,1,2019,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2024,CHEVROLET,KINGS COUNTY,EQUINOX
07-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,EQUINOX EV
07-01-25,1,2024,CHEVROLET,HANTS COUNTY,SILVERADO
07-01-25,1,2024,CHEVROLET,DIGBY COUNTY,SILVERADO
07-01-25,1,2019,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2024,CHEVROLET,CAPE BRETON COUNTY,EQUINOX EV
07-01-25,1,2023,CHEVROLET,CAPE BRETON COUNTY,SSM
07-01-25,1,2025,CHEVROLET,HALIFAX COUNTY,SILVERADO EV
07-01-25,1,2022,CHEVROLET,PICTOU COUNTY,BOLT
07-01-25,1,2024,CHEVROLET,KINGS COUNTY,EQUINOX
07-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,EQUINOX EV
07-01-25,1,2022,CHEVROLET,INVERNESS COUNTY,BOLT EUV
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT EV
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT EUV LT
07-01-25,1,2023,CHEVROLET,QUEENS COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,KINGS COUNTY,BOLT
07-01-25,1,2025,CHEVROLET,YARMOUTH COUNTY,EQUEV
07-01-25,1,2025,CHEVROLET,HALIFAX COUNTY,EQUEV
07-01-25,1,2025,CHEVROLET,ANTIGONISH COUNTY,EQUINOX
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2025,CHEVROLET,HALIFAX COUNTY,SILVERADO
07-01-25,1,2025,CHEVROLET,HALIFAX COUNTY,SILVERADO
07-01-25,1,2025,CHEVROLET,HALIFAX COUNTY,SILVERADO
07-01-25,1,2024,CHEVROLET,LUNENBURG COUNTY,EQUINOX
07-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,EQUINOXEV
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,KINGS COUNTY,BOLT EUV
07-01-25,1,2025,CHEVROLET,LUNENBURG COUNTY,EQUINOX EV
07-01-25,1,2024,CHEVROLET,COLCHESTER COUNTY,EQUINOX
07-01-25,1,2025,CHEVROLET,HALIFAX COUNTY,EQUINOX
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT EV
07-01-25,1,2025,CHEVROLET,HALIFAX COUNTY,EQUINOX
07-01-25,1,2025,CHEVROLET,HALIFAX COUNTY,SILVERADO
07-01-25,1,2022,CHEVROLET,HALIFAX COUNTY,BOLT EV
07-01-25,1,2020,CHEVROLET,LUNENBURG COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,SSM
07-01-25,1,2023,CHEVROLET,YARMOUTH COUNTY,BOLT
07-01-25,1,2022,CHEVROLET,ANNAPOLIS COUNTY,BOLT
07-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,EQUINOX EV
07-01-25,1,2025,CHEVROLET,HALIFAX COUNTY,BLAZER
07-01-25,1,2019,CHEVROLET,CAPE BRETON COUNTY,BOLT
07-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,LYRIQ
07-01-25,1,2022,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2025,CHEVROLET,HANTS COUNTY,EQUINOX
07-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,SILVERADO
07-01-25,1,2020,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT EUV
07-01-25,1,2025,CHEVROLET,HALIFAX COUNTY,EQUINOX
07-01-25,1,2024,CHEVROLET,CAPE BRETON COUNTY,SILVERADO
07-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,SILVERADO EV
07-01-25,1,2022,CHEVROLET,HANTS COUNTY,BOLT
07-01-25,1,2025,CHEVROLET,HALIFAX COUNTY,EQUINOX
07-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,EQUINOX EV
07-01-25,1,2022,CHEVROLET,ANTIGONISH COUNTY,BOLT
07-01-25,1,2025,CHEVROLET,KINGS COUNTY,SILVARADO
07-01-25,1,2022,CHEVROLET,HALIFAX COUNTY,SSM
07-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,BLAZER
07-01-25,1,2025,CHEVROLET,HALIFAX COUNTY,EV600
07-01-25,1,2024,CHEVROLET,CAPE BRETON COUNTY,SILVERADO
07-01-25,1,2022,CHEVROLET,HANTS COUNTY,BOLT
07-01-25,1,2025,CHEVROLET,COLCHESTER COUNTY,SILVERADO  EV
07-01-25,1,2023,CHEVROLET,LUNENBURG COUNTY,BOLT EVV
07-01-25,1,2017,CHEVROLET,HANTS COUNTY,BOLT
07-01-25,1,2022,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2023,CHEVROLET,CUMBERLAND COUNTY,BOLT
07-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,BLAZER
07-01-25,1,2016,CHEVROLET,HALIFAX COUNTY,SPARK
07-01-25,1,2017,CHEVROLET,HALIFAX COUNTY,BOLT
07-01-25,1,2019,CHRYSLER,HALIFAX COUNTY,PACIFICA
07-01-25,1,2024,CHRYSLER,KINGS COUNTY,PACIFICA
07-01-25,1,2025,MITSUBISHI,KINGS COUNTY,OUTLANDER
07-01-25,1,2012,MITSUBISHI,HALIFAX COUNTY,I MIEV
07-01-25,1,2023,MITSUBISHI,HALIFAX COUNTY,OUTLANDER
07-01-25,1,2012,MITSUBISHI,LUNENBURG COUNTY,I-MIEV
07-01-25,1,2014,MITSUBISHI,HALIFAX COUNTY,I MIEV
07-01-25,1,2024,MITSUBISHI,HANTS COUNTY,OUTLANDER
07-01-25,1,2024,MITSUBISHI,KINGS COUNTY,OUTLANDER
07-01-25,1,2016,MITSUBISHI,HALIFAX COUNTY,I MIEV
07-01-25,1,2023,MITSUBISHI,HALIFAX COUNTY,OUTLANDER
07-01-25,1,2025,MITSUBISHI,LUNENBURG COUNTY,OUTLANDER
07-01-25,1,2016,MITSUBISHI,HALIFAX COUNTY,IMIEV
07-01-25,1,2025,MITSUBISHI,ANNAPOLIS COUNTY,OUTLANDER
07-01-25,1,2023,MITSUBISHI,HALIFAX COUNTY,OUTLANDER
07-01-25,1,2024,MITSUBISHI,ANTIGONISH COUNTY,RVR
07-01-25,1,2018,MITSUBISHI,PICTOU COUNTY,OUTLANDER
07-01-25,1,2025,MITSUBISHI,KINGS COUNTY,OUTLANDER
07-01-25,1,2025,MITSUBISHI,PICTOU COUNTY,OUTLANDER
07-01-25,1,2024,MITSUBISHI,HALIFAX COUNTY,OUTLANDER
07-01-25,1,2025,MITSUBISHI,KINGS COUNTY,OUTLANDER
07-01-25,1,2022,AUDI,HALIFAX COUNTY,Q5E
07-01-25,1,2022,AUDI,HALIFAX COUNTY,R7SE
07-01-25,1,2023,AUDI,HALIFAX COUNTY,Q4 E
07-01-25,1,2021,AUDI,HALIFAX COUNTY,E-TRON
07-01-25,1,2021,AUDI,HALIFAX COUNTY,E-TRON
07-01-25,1,2024,AUDI,QUEENS COUNTY,Q8 E
07-01-25,1,2025,AUDI,HALIFAX COUNTY,Q4 E-TRON
07-01-25,1,2023,AUDI,HALIFAX COUNTY,Q4 E
07-01-25,1,2021,AUDI,HALIFAX COUNTY,E-TRON
07-01-25,1,2023,AUDI,COLCHESTER COUNTY,E-SB
07-01-25,1,2024,AUDI,HALIFAX COUNTY,Q4E
07-01-25,1,2022,AUDI,KINGS COUNTY,E-TRON
07-01-25,1,2022,AUDI,LUNENBURG COUNTY,E-TRON
07-01-25,1,2025,AUDI,HALIFAX COUNTY,Q4 E-TRON
07-01-25,1,2024,AUDI,ANTIGONISH COUNTY,Q4 E-TRON
07-01-25,1,2023,AUDI,HALIFAX COUNTY,Q4 E
07-01-25,1,2024,AUDI,HALIFAX COUNTY,Q4E
07-01-25,1,2024,AUDI,HALIFAX COUNTY,Q4 E
07-01-25,1,2022,AUDI,COLCHESTER COUNTY,Q5
07-01-25,1,2023,AUDI,HALIFAX COUNTY,Q4
07-01-25,1,2022,AUDI,HALIFAX COUNTY,Q4 E
07-01-25,1,2023,AUDI,HALIFAX COUNTY,Q4
07-01-25,1,2023,AUDI,LUNENBURG COUNTY,Q4E
07-01-25,1,2022,AUDI,HALIFAX COUNTY,E-TRON
07-01-25,1,2023,AUDI,ANTIGONISH COUNTY,Q4E
07-01-25,1,2025,AUDI,LUNENBURG COUNTY,Q6E
07-01-25,1,2024,AUDI,COLCHESTER COUNTY,Q4
07-01-25,1,2022,AUDI,HALIFAX COUNTY,E-TRON
07-01-25,1,2022,AUDI,HALIFAX COUNTY,E-TRON
07-01-25,1,2023,AUDI,HALIFAX COUNTY,Q4
07-01-25,1,2023,AUDI,HALIFAX COUNTY,Q4 E
07-01-25,1,2020,AUDI,HALIFAX COUNTY,Q5 E
07-01-25,1,2024,AUDI,HALIFAX COUNTY,Q4 E-TRON
07-01-25,1,2023,AUDI,HALIFAX COUNTY,RS E-TRON GT
07-01-25,1,2024,AUDI,HALIFAX COUNTY,Q4 E-TRON
07-01-25,1,2019,AUDI,HALIFAX COUNTY,E-TRON
07-01-25,1,2024,AUDI,HALIFAX COUNTY,Q4 E-TRON
07-01-25,1,2024,AUDI,HALIFAX COUNTY,Q4
07-01-25,1,2019,AUDI,HALIFAX COUNTY,E-TRON
07-01-25,1,2024,AUDI,LUNENBURG COUNTY,Q4E
07-01-25,1,2019,AUDI,HALIFAX COUNTY,E-TRON
07-01-25,1,2019,AUDI,HALIFAX COUNTY,E-TRO
07-01-25,1,2022,AUDI,HALIFAX COUNTY,E-TRON
07-01-25,1,2023,AUDI,HALIFAX COUNTY,Q4
07-01-25,1,2024,AUDI,CUMBERLAND COUNTY,Q8
07-01-25,1,2019,AUDI,HALIFAX COUNTY,E-TRON
