date,number_of_electric_vehicles,vehicle_model_year,vehicle_make,location,vehicle_model,year,month,vehicle_type,day
2025-01-01,1,2023,Kia,Halifax County,Niro Ev,2025,1,SUV,1
2025-01-01,1,2020,Tesla,Halifax County,Model 3,2025,1,Sedan,1
2025-01-01,1,2023,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2023,Chevrolet,Lunenburg County,Bolt Ev,2025,1,Hatchback,1
2025-01-01,1,2024,Toyota,Halifax County,Rav4 Hybrid,2025,1,SUV,1
2025-01-01,1,2024,Kia,Halifax County,Ev6,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Halifax County,Ioniq 6,2025,1,Sedan,1
2025-01-01,1,2023,Tesla,Halifax County,Model 3,2025,1,Sedan,1
2025-01-01,1,2024,Tesla,Hants County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2023,Ford,Cape Breton County,Mustang Mach-E,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Lunenburg County,Ioniq 6,2025,1,Sedan,1
2025-01-01,1,2024,Hyundai,Halifax County,Ioniq 5,2025,1,SUV,1
2025-01-01,1,2023,Tesla,Colchester County,Model 3,2025,1,Sedan,1
2025-01-01,1,2023,Ford,Pictou County,Mustang Mach-E,2025,1,SUV,1
2025-01-01,1,2023,Ford,Halifax County,E-Transit Cargo Van,2025,1,Van,1
2025-01-01,1,2023,Chevrolet,Halifax County,Bolt Ev,2025,1,Hatchback,1
2025-01-01,1,2023,Ford,Halifax County,Mustang Mach-E,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Halifax County,Ioniq 6,2025,1,Sedan,1
2025-01-01,1,2023,Hyundai,Halifax County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Halifax County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2023,Tesla,Colchester County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Kings County,Ioniq 6,2025,1,Sedan,1
2025-01-01,1,2016,Nissan,Kings County,Leaf,2025,1,Hatchback,1
2025-01-01,1,2024,Hyundai,Halifax County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Halifax County,Ioniq 6,2025,1,Sedan,1
2025-01-01,1,2024,Hyundai,Halifax County,Ioniq 5,2025,1,SUV,1
2025-01-01,1,2019,Chevrolet,Halifax County,Bolt Ev,2025,1,Hatchback,1
2025-01-01,1,2024,Hyundai,Colchester County,Ioniq 5,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Halifax County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2024,Audi,Halifax County,Q4 E-Tron,2025,1,SUV,1
2025-01-01,1,2023,Chevrolet,Kings County,Bolt Ev,2025,1,Hatchback,1
2025-01-01,1,2023,Volkswagen,Halifax County,Id.4,2025,1,SUV,1
2025-01-01,1,2017,Nissan,Halifax County,Leaf,2025,1,Hatchback,1
2025-01-01,1,2022,Ford,Halifax County,E-Transit Cargo Van,2025,1,Van,1
2025-01-01,1,2020,Tesla,Halifax County,Model 3,2025,1,Sedan,1
2025-01-01,1,2024,Hyundai,Colchester County,Ioniq 5,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Colchester County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2023,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2023,Volvo,Halifax County,Ex 40,2025,1,SUV,1
2025-01-01,1,2021,Hyundai,Lunenburg County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2024,Kia,Halifax County,Ev6,2025,1,SUV,1
2025-01-01,1,2023,Chevrolet,Kings County,Bolt Ev,2025,1,Hatchback,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2023,Ford,Cape Breton County,E-Transit Cargo Van,2025,1,Van,1
2025-01-01,1,2024,Hyundai,Halifax County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2020,Toyota,Halifax County,Prius Prime,2025,1,Sedan,1
2025-01-01,1,2018,Tesla,Halifax County,Model S,2025,1,Motorcycle,1
2025-01-01,1,2023,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Mitsubishi,Kings County,Outlander,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Kings County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2023,Chevrolet,Lunenburg County,Bolt Ev,2025,1,Hatchback,1
2025-01-01,1,2019,Chevrolet,Lunenburg County,Bolt Ev,2025,1,Hatchback,1
2025-01-01,1,2023,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2022,Hyundai,Halifax County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2023,Tesla,Lunenburg County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Volvo,Halifax County,Ex 40,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Halifax County,Ioniq 5,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Bmw,Halifax County,I4 Xdrive40,2025,1,Sedan,1
2025-01-01,1,2024,Hyundai,Lunenburg County,Ioniq 6,2025,1,Sedan,1
2025-01-01,1,2023,Hyundai,Halifax County,Ioniq 5,2025,1,SUV,1
2025-01-01,1,2023,Volkswagen,Halifax County,Id.4,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Halifax County,Ioniq 5,2025,1,SUV,1
2025-01-01,1,2021,Chevrolet,Halifax County,Bolt Ev,2025,1,Hatchback,1
2025-01-01,1,2023,Tesla,Halifax County,Model 3,2025,1,Sedan,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Gmc,Halifax County,Hummer Ev Suv,2025,1,,1
2025-01-01,1,2023,Ford,Cape Breton County,E-Transit Cargo Van,2025,1,Van,1
2025-01-01,1,2024,Chevrolet,Halifax County,Bolt Ev,2025,1,Hatchback,1
2025-01-01,1,2023,Hyundai,Annapolis County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2016,Tesla,Lunenburg County,Model S,2025,1,Motorcycle,1
2025-01-01,1,2023,Fisker,Halifax County,Ocean,2025,1,,1
2025-01-01,1,2023,Ford,Halifax County,Mustang Mach-E,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Volkswagen,Halifax County,Id.4,2025,1,SUV,1
2025-01-01,1,2024,Jeep,Halifax County,Wrangler Unlimited 4xe,2025,1,,1
2025-01-01,1,2022,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Bmw,Cumberland County,Ix,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Halifax County,Ioniq 5,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Halifax County,Ioniq 5,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Hants County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Kings County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Lunenburg County,Ioniq 5,2025,1,SUV,1
2025-01-01,1,2021,Bmw,Halifax County,Mini Cooper Se,2025,1,Hatchback,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Halifax County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2022,Chevrolet,Lunenburg County,Bolt Ev,2025,1,Hatchback,1
2025-01-01,1,2023,Chevrolet,Halifax County,Bolt Ev,2025,1,Hatchback,1
2025-01-01,1,2024,Nissan,Halifax County,Ariya,2025,1,SUV,1
2025-01-01,1,2024,Kia,Hants County,Ev6,2025,1,SUV,1
2025-01-01,1,2020,Hyundai,Lunenburg County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2022,Tesla,Halifax County,Model 3,2025,1,Sedan,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Cadillac,Colchester County,Lyriq,2025,1,SUV,1
2025-01-01,1,2024,Kia,Lunenburg County,Niro Ev,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Halifax County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Queens County,Ioniq 5,2025,1,SUV,1
2025-01-01,1,2020,Tesla,Halifax County,Model 3,2025,1,Sedan,1
2025-01-01,1,2024,Tesla,Inverness County,Model Y,2025,1,SUV,1
2025-01-01,1,2015,Tesla,Halifax County,Model S,2025,1,Motorcycle,1
2025-01-01,1,2023,Ford,Halifax County,Mustang Mach-E,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Halifax County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2023,Mercedes Benz,Halifax County,Eqb 350,2025,1,SUV,1
2025-01-01,1,2024,Nissan,Halifax County,Leaf,2025,1,Hatchback,1
2025-01-01,1,2024,Hyundai,Lunenburg County,Ioniq 5,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Yarmouth County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Halifax County,Ioniq 5,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Halifax County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Halifax County,Ioniq 5,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Colchester County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Hants County,Model Y,2025,1,SUV,1
2025-01-01,1,2022,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2023,Mazda,Yarmouth County,Mx-30 Ev,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Halifax County,Model 3,2025,1,Sedan,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Halifax County,Ioniq 5,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Halifax County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Hants County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Halifax County,Model 3,2025,1,Sedan,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Audi,Halifax County,Q4 E-Tron,2025,1,SUV,1
2025-01-01,1,2019,Audi,Halifax County,E-Tron Gt,2025,1,Sedan,1
2025-01-01,1,2024,Tesla,Lunenburg County,Model 3,2025,1,Sedan,1
2025-01-01,1,2024,Cadillac,Halifax County,Lyriq,2025,1,SUV,1
2025-01-01,1,2024,Volvo,Halifax County,Ex 40,2025,1,SUV,1
2025-01-01,1,2023,Ford,Annapolis County,F-150 Lightning,2025,1,Pickup,1
2025-01-01,1,2023,Volkswagen,Halifax County,Id.4 Pro S,2025,1,SUV,1
2025-01-01,1,2023,Ford,Halifax County,F-150 Lightning,2025,1,Pickup,1
2025-01-01,1,2024,Tesla,Halifax County,Model 3,2025,1,Sedan,1
2025-01-01,1,2024,Tesla,Lunenburg County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Halifax County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2024,Ford,Halifax County,Escape,2025,1,SUV,1
2025-01-01,1,2015,Toyota,Kings County,Prius C,2025,1,Hatchback,1
2025-01-01,1,2024,Tesla,Lunenburg County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Lunenburg County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Lunenburg County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Kia,Hants County,Ev9,2025,1,SUV,1
2025-01-01,1,2024,Kia,Halifax County,Niro Ev,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Kings County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Halifax County,Ioniq 5,2025,1,SUV,1
2025-01-01,1,2016,Nissan,Annapolis County,Leaf,2025,1,Hatchback,1
2025-01-01,1,2022,Tesla,Halifax County,Model 3,2025,1,Sedan,1
2025-01-01,1,2019,Hyundai,Halifax County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2024,Chevrolet,Halifax County,Blazer Ev,2025,1,SUV,1
2025-01-01,1,2019,Tesla,Halifax County,Model 3,2025,1,Sedan,1
2025-01-01,1,2023,Ford,Halifax County,F-150 Lightning,2025,1,Pickup,1
2025-01-01,1,2024,Tesla,Lunenburg County,Model 3,2025,1,Sedan,1
2025-01-01,1,2024,Toyota,Kings County,Rav4 Hybrid,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2023,Mercedes Benz,Halifax County,Eqs 450 4Matic,2025,1,Sedan,1
2025-01-01,1,2023,Mercedes Benz,Halifax County,Eqb 350,2025,1,SUV,1
2025-01-01,1,2023,Mercedes Benz,Halifax County,Eqe 350 4Matic,2025,1,Sedan,1
2025-01-01,1,2023,Ford,Halifax County,Mustang Mach-E,2025,1,SUV,1
2025-01-01,1,2023,Ford,Halifax County,Mustang Mach-E,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Halifax County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Halifax County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Halifax County,Ioniq 5,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Cape Breton County,Model 3,2025,1,Sedan,1
2025-01-01,1,2023,Hyundai,Halifax County,Genesis Gv70,2025,1,SUV,1
2025-01-01,1,2023,Ford,Halifax County,Mustang Mach-E,2025,1,SUV,1
2025-01-01,1,2020,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2023,Ford,Halifax County,F-150 Lightning,2025,1,Pickup,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2023,Ford,Cape Breton County,Mustang Mach-E,2025,1,SUV,1
2025-01-01,1,2024,Honda,Halifax County,Cr-V,2025,1,SUV,1
2025-01-01,1,2024,Bmw,Antigonish County,Ix,2025,1,SUV,1
2025-01-01,1,2023,Chevrolet,Annapolis County,Bolt Ev,2025,1,Hatchback,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Halifax County,Model 3,2025,1,Sedan,1
2025-01-01,1,2023,Ford,Halifax County,F-150 Lightning,2025,1,Pickup,1
2025-01-01,1,2024,Hyundai,Cape Breton County,Ioniq 6,2025,1,Sedan,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Kings County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2020,Hyundai,Cape Breton County,Ioniq Ev,2025,1,Sedan,1
2025-01-01,1,2024,Tesla,Halifax County,Model 3,2025,1,Sedan,1
2025-01-01,1,2024,Kia,Halifax County,Ev6,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Halifax County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2022,Chevrolet,Cumberland County,Bolt Ev Premier,2025,1,Hatchback,1
2025-01-01,1,2024,Hyundai,Halifax County,Ioniq 5,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Halifax County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2023,Volkswagen,Halifax County,Id.4,2025,1,SUV,1
2025-01-01,1,2023,Hyundai,Antigonish County,Ioniq 6,2025,1,Sedan,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Volkswagen,Lunenburg County,Id.4,2025,1,SUV,1
2025-01-01,1,2023,Ford,Pictou County,Escape,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Hants County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2024,Volkswagen,Halifax County,Id.4,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Kings County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2018,Hyundai,Kings County,Ioniq Ev,2025,1,Sedan,1
2025-01-01,1,2024,Tesla,Kings County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Cape Breton County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Antigonish County,Model Y,2025,1,SUV,1
2025-01-01,1,2019,Tesla,Hants County,Model 3,2025,1,Sedan,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Halifax County,Ioniq 6,2025,1,Sedan,1
2025-01-01,1,2021,Ford,Halifax County,Mustang Mach-E,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Antigonish County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Richmond County,Ioniq 5,2025,1,SUV,1
2025-01-01,1,2024,Volkswagen,Halifax County,Id.4,2025,1,SUV,1
2025-01-01,1,2024,Ford,Out Of Province,Escape,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Halifax County,Model 3,2025,1,Sedan,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Yarmouth County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Cumberland County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2023,Hyundai,Annapolis County,Ioniq 6,2025,1,Sedan,1
2025-01-01,1,2024,Tesla,Halifax County,Model 3,2025,1,Sedan,1
2025-01-01,1,2023,Ford,Halifax County,Mustang Mach-E,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Lunenburg County,Model Y,2025,1,SUV,1
2025-01-01,1,2023,Ford,Halifax County,F-150 Lightning,2025,1,Pickup,1
2025-01-01,1,2024,Tesla,Hants County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Gmc,Halifax County,Hummer Ev Suv,2025,1,,1
2025-01-01,1,2024,Hyundai,Halifax County,Ioniq 6,2025,1,Sedan,1
2025-01-01,1,2022,Ford,Hants County,Mustang Mach-E,2025,1,SUV,1
2025-01-01,1,2022,Ford,Hants County,Mustang Mach-E,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2023,Ford,Cumberland County,F-150 Lightning,2025,1,Pickup,1
2025-01-01,1,2024,Cadillac,Cape Breton County,Lyriq,2025,1,SUV,1
2025-01-01,1,2024,Nissan,Halifax County,Leaf,2025,1,Hatchback,1
2025-01-01,1,2023,Hyundai,Halifax County,Ioniq Ev,2025,1,Sedan,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2021,Tesla,Halifax County,Model X,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Halifax County,Model 3,2025,1,Sedan,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Halifax County,Model 3,2025,1,Sedan,1
2025-01-01,1,2024,Hyundai,Halifax County,Ioniq 5,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Colchester County,Model Y,2025,1,SUV,1
2025-01-01,1,2023,Ford,Halifax County,F-150 Lightning,2025,1,Pickup,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Halifax County,Model 3,2025,1,Sedan,1
2025-01-01,1,2023,Ford,Halifax County,Mustang Mach-E,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Victoria County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2021,Ford,Colchester County,Mustang Mach-E,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Kings County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Nissan,Halifax County,Leaf,2025,1,Hatchback,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Annapolis County,Ioniq 6,2025,1,Sedan,1
2025-01-01,1,2024,Cadillac,Halifax County,Lyriq,2025,1,SUV,1
2025-01-01,1,2023,Ford,Hants County,F-150 Lightning,2025,1,Pickup,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Colchester County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Halifax County,Ioniq 5,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Halifax County,Model 3,2025,1,Sedan,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Halifax County,Model 3,2025,1,Sedan,1
2025-01-01,1,2022,Hyundai,Halifax County,Ioniq 5,2025,1,SUV,1
2025-01-01,1,2021,Ford,Halifax County,Mustang Mach-E,2025,1,SUV,1
2025-01-01,1,2023,Hyundai,Halifax County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2024,Chevrolet,Halifax County,Blazer Ev,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Kings County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Lunenburg County,Ioniq 5,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Lunenburg County,Ioniq 6,2025,1,Sedan,1
2025-01-01,1,2024,Tesla,Cape Breton County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Halifax County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Colchester County,Model 3,2025,1,Sedan,1
2025-01-01,1,2024,Hyundai,Colchester County,Ioniq 5,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Halifax County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2024,Volvo,Halifax County,Xc60,2025,1,SUV,1
2025-01-01,1,2024,Chevrolet,Halifax County,Blazer Ev,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Lunenburg County,Model S,2025,1,Motorcycle,1
2025-01-01,1,2024,Hyundai,Kings County,Ioniq 6,2025,1,Sedan,1
2025-01-01,1,2023,Volkswagen,Halifax County,Id.4 Pro S,2025,1,SUV,1
2025-01-01,1,2023,Mercedes Benz,Queens County,Eqs 450 4Matic,2025,1,Sedan,1
2025-01-01,1,2024,Kia,Halifax County,Niro Ev,2025,1,SUV,1
2025-01-01,1,2024,Kia,Halifax County,Niro Ev,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Halifax County,Model 3,2025,1,Sedan,1
2025-01-01,1,2024,Hyundai,Halifax County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Halifax County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Halifax County,Ioniq 5,2025,1,SUV,1
2025-01-01,1,2020,Volkswagen,Halifax County,E-Golf,2025,1,Hatchback,1
2025-01-01,1,2015,Tesla,Halifax County,Model S 90D,2025,1,Sedan,1
2025-01-01,1,2024,Hyundai,Halifax County,Tucson,2025,1,SUV,1
2025-01-01,1,2022,Chevrolet,Halifax County,Bolt Ev,2025,1,Hatchback,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2013,Tesla,Lunenburg County,Model S,2025,1,Motorcycle,1
2025-01-01,1,2024,Tesla,Lunenburg County,Model 3,2025,1,Sedan,1
2025-01-01,1,2024,Ford,Cumberland County,Escape,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Halifax County,Ioniq 6,2025,1,Sedan,1
2025-01-01,1,2024,Tesla,Halifax County,Model 3,2025,1,Sedan,1
2025-01-01,1,2024,Toyota,Halifax County,Grand Highlander Hybrid,2025,1,SUV,1
2025-01-01,1,2018,Nissan,Halifax County,Leaf,2025,1,Hatchback,1
2025-01-01,1,2024,Volkswagen,Halifax County,Id.4 Pro S,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Hants County,Model Y,2025,1,SUV,1
2025-01-01,1,2021,Kia,Halifax County,Soul Ev,2025,1,SUV,1
2025-01-01,1,2023,Ford,Halifax County,Mustang Mach-E,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Halifax County,Ioniq 5,2025,1,SUV,1
2025-01-01,1,2023,Tesla,Halifax County,Model 3,2025,1,Sedan,1
2025-01-01,1,2023,Chevrolet,Halifax County,Bolt Ev,2025,1,Hatchback,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Volkswagen,Halifax County,Id.4,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2023,Ford,Halifax County,Mustang Mach-E,2025,1,SUV,1
2025-01-01,1,2023,Ford,Hants County,Mustang Mach-E,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Halifax County,Model 3,2025,1,Sedan,1
2025-01-01,1,2024,Hyundai,Lunenburg County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2023,Tesla,Halifax County,Model S,2025,1,Motorcycle,1
2025-01-01,1,2023,Ford,Richmond County,F-150 Lightning,2025,1,Pickup,1
2025-01-01,1,2024,Tesla,Halifax County,Model 3,2025,1,Sedan,1
2025-01-01,1,2024,Tesla,Halifax County,Model 3,2025,1,Sedan,1
2025-01-01,1,2024,Tesla,Colchester County,Model 3,2025,1,Sedan,1
2025-01-01,1,2024,Hyundai,Cape Breton County,Ioniq 5,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Halifax County,Ioniq 5,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Hants County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2024,Ford,Halifax County,F-150 Lightning,2025,1,Pickup,1
2025-01-01,1,2023,Ford,Halifax County,F-150 Lightning,2025,1,Pickup,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2023,Ford,Halifax County,Mustang Mach-E,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Antigonish County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Halifax County,Model 3,2025,1,Sedan,1
2025-01-01,1,2024,Hyundai,Halifax County,Ioniq 5,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Hants County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Kia,Cumberland County,Ev6,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Cumberland County,Ioniq 6,2025,1,Sedan,1
2025-01-01,1,2024,Tesla,Queens County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Annapolis County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Halifax County,Kona Ev,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2020,Tesla,Halifax County,Model 3,2025,1,Sedan,1
2025-01-01,1,2023,Ford,Halifax County,Mustang Mach-E,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Cape Breton County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Tesla,Halifax County,Model Y,2025,1,SUV,1
2025-01-01,1,2024,Hyundai,Halifax County,Kona Ev,2025,1,SUV,1
